,gold,tower,kill,blue_result,red_result
2071,0.0001469932106393898,0.00016942834875131307,0.0001793772776193803,0,1
2072,0.00011197146441061233,8.471417437565654e-05,5.664545609033062e-05,0,1
2073,0.00015117076737284932,0.00018637118362644438,0.0001793772776193803,1,0
2074,0.0001247191712644374,8.471417437565654e-05,0.00011329091218066124,0,1
2075,0.00013969449082920762,8.471417437565654e-05,0.00012273182152904968,0,1
2076,0.00011710102807583476,0.00016942834875131307,0.00013217273087743811,1,0
2077,0.0001399366680311473,0.0002033140185015757,0.00023602273370971092,1,0
2078,0.00010252446580046521,6.777133950052523e-05,9.440909348388437e-05,0,1
2079,0.00011991738191563331,6.777133950052523e-05,8.496818413549593e-05,0,1
2080,0.00014173003196620064,0.00015248551387618176,0.0001793772776193803,1,0
2081,0.00012249155855349218,0.00018637118362644438,0.00012273182152904968,1,0
2082,0.00014627085450256972,0.00015248551387618176,0.00023602273370971092,1,0
2083,0.00020271066896151277,0.0002033140185015757,0.00029266818980004157,1,0
2084,9.40357373255794e-05,5.082850462539392e-05,8.496818413549593e-05,0,1
2085,0.00013823516441407107,0.00016942834875131307,0.00013217273087743811,1,0
2086,0.00015767823580772859,6.777133950052523e-05,0.00012273182152904968,0,1
2087,0.00012884871010440888,8.471417437565654e-05,0.00016049545892260342,0,1
2088,0.00010000457025959282,6.777133950052523e-05,4.7204546741942184e-05,0,1
2089,0.00016277022025196038,0.00013554267900105045,0.00011329091218066124,1,0
2090,0.00012627035799755103,0.000220256853376707,0.00018881818696776873,1,0
2091,7.82002711470234e-05,5.082850462539392e-05,1.8881818696776873e-05,0,1
2092,9.399607037008929e-05,5.082850462539392e-05,3.776363739355375e-05,0,1
2093,0.00011146832039623764,0.00015248551387618176,0.00019825909631615717,1,0
2094,0.00020552702280131135,0.0002033140185015757,6.608636543871906e-05,1,0
2095,0.00015901856135639475,0.00013554267900105045,0.00016993636827099186,0,1
2096,0.00013609314881760456,0.00016942834875131307,8.496818413549593e-05,0,1
2097,0.00013284045846741468,0.0002033140185015757,0.0001793772776193803,1,0
2098,0.00010185012755713316,3.388566975026261e-05,5.664545609033062e-05,0,1
2099,0.00011335563238376759,0.00016942834875131307,9.440909348388437e-05,1,0
2100,0.00011610100325058382,0.00018637118362644438,0.000151054549574215,1,0
2101,0.0001657055749582293,0.00018637118362644438,0.0001038500028322728,1,0
2102,0.00019722619043137875,0.00016942834875131307,0.0001793772776193803,1,0
2103,0.00012122221597780834,0.0002033140185015757,0.0001038500028322728,1,0
2104,0.00012572128382418778,8.471417437565654e-05,0.00014161364022582655,0,1
2105,0.0001276336486257115,0.0002033140185015757,0.00013217273087743811,1,0
2106,0.0001014597212057304,6.777133950052523e-05,4.7204546741942184e-05,0,1
2107,0.0001711086318428836,0.00015248551387618176,0.0001793772776193803,1,0
2108,0.0001392685929913137,8.471417437565654e-05,7.55272747871075e-05,0,1
2109,0.00010986494030063699,3.388566975026261e-05,5.664545609033062e-05,0,1
2110,0.00017665991787700099,0.00015248551387618176,0.00012273182152904968,1,0
2111,0.00011804677180409922,0.00015248551387618176,0.00016993636827099186,1,0
2112,0.00014377183630669211,0.00013554267900105045,8.496818413549593e-05,0,1
2113,0.0001149548370103693,0.00015248551387618176,7.55272747871075e-05,0,1
2114,0.00013172143277569338,0.00018637118362644438,0.0002077000056645456,1,0
2115,0.00025040287586763454,0.0002033140185015757,0.00014161364022582655,1,0
2116,0.00014513930240385152,8.471417437565654e-05,0.0001038500028322728,0,1
2117,0.00011307170049183831,6.777133950052523e-05,9.440909348388437e-06,0,1
2118,0.00010586901646863222,0.00015248551387618176,0.00014161364022582655,1,0
2119,0.00014422905016207824,0.0002033140185015757,0.0002077000056645456,1,0
2120,0.0001637180517147243,0.0002033140185015757,0.000151054549574215,1,0
2121,0.00010440969005349568,5.082850462539392e-05,0.0001038500028322728,0,1
2122,0.00020587984993172346,0.00018637118362644438,0.00023602273370971092,1,0
2123,0.00015849871546602423,0.00015248551387618176,0.0001038500028322728,1,0
2124,0.0001377633364171886,0.0002033140185015757,0.00011329091218066124,1,0
2125,0.00016776616890921606,0.00016942834875131307,0.00013217273087743811,1,0
2126,0.00015798513277915215,0.00013554267900105045,0.00012273182152904968,1,0
2127,0.00014297640946239022,0.00010165700925078785,0.00016993636827099186,0,1
2128,0.00013708899817385656,6.777133950052523e-05,0.00016993636827099186,0,1
2129,0.00011054762948196696,6.777133950052523e-05,6.608636543871906e-05,0,1
2130,0.00018255985557253155,0.00018637118362644438,0.0002549045524064878,1,0
2131,0.00013234148992203896,0.00016942834875131307,0.00012273182152904968,1,0
2132,0.000161816125585698,0.0002033140185015757,0.0002832272804516531,1,0
2133,0.00014095548246689357,0.00018637118362644438,0.00021714091501293404,1,0
2134,0.0002018713996927218,0.00016942834875131307,0.0002077000056645456,1,0
2135,0.00018887734016795812,0.00015248551387618176,0.00012273182152904968,0,1
2136,0.00015006218035362544,5.082850462539392e-05,0.00012273182152904968,0,1
2137,0.00013479040248992903,0.00018637118362644438,0.00016049545892260342,1,0
2138,9.797111685709926e-05,6.777133950052523e-05,3.776363739355375e-05,0,1
2139,0.00014298267266588867,0.00016942834875131307,0.000151054549574215,1,0
2140,0.0001394648400342648,6.777133950052523e-05,0.00012273182152904968,0,1
2141,0.00017565989305175006,0.00018637118362644438,0.00019825909631615717,1,0
2142,0.00016866598247849195,0.00015248551387618176,0.00014161364022582655,0,1
2143,0.00013552737276824548,0.00016942834875131307,0.000151054549574215,1,0
2144,0.00020002793012968093,0.00011859984412591916,0.00011329091218066124,0,1
2145,0.0001336525871877124,0.0002033140185015757,0.00018881818696776873,1,0
2146,0.00014433343688705224,0.00016942834875131307,9.440909348388437e-05,1,0
2147,0.00014908720834236826,0.00016942834875131307,0.00018881818696776873,1,0
2148,0.0001106895954279316,6.777133950052523e-05,6.608636543871906e-05,0,1
2149,0.00018093351039743662,0.00016942834875131307,0.00018881818696776873,1,0
2150,0.00013923310150482253,0.00018637118362644438,0.00013217273087743811,1,0
2151,0.00014820827211808717,0.00016942834875131307,0.0001038500028322728,1,0
2152,0.0001693215311113287,0.00015248551387618176,0.00022658182436132248,1,0
2153,0.00013433110090004343,0.00016942834875131307,0.00019825909631615717,1,0
2154,0.00012705325843485605,0.0002033140185015757,0.00018881818696776873,1,0
2155,9.645124614147781e-05,1.6942834875131306e-05,6.608636543871906e-05,0,1
2156,0.00015880770017194726,6.777133950052523e-05,0.00012273182152904968,0,1
2157,0.00014358185246723942,0.0002033140185015757,0.00016993636827099186,1,0
2158,0.00013783223165567143,0.00018637118362644438,0.000151054549574215,1,0
2159,0.00012020340154206208,6.777133950052523e-05,0.000151054549574215,0,1
2160,0.0001289510090948834,0.00018637118362644438,9.440909348388437e-05,1,0
2161,8.772660366815077e-05,1.6942834875131306e-05,2.832272804516531e-05,0,1
2162,0.0001965622908605441,0.00015248551387618176,0.00022658182436132248,1,0
2163,0.00014498898551988898,6.777133950052523e-05,0.000151054549574215,0,1
2164,0.0001344396630940164,0.00016942834875131307,0.00016049545892260342,1,0
2165,0.00013499917593987705,6.777133950052523e-05,6.608636543871906e-05,0,1
2166,0.00012181513257566067,5.082850462539392e-05,8.496818413549593e-05,0,1
2167,0.00012615553260007963,5.082850462539392e-05,6.608636543871906e-05,0,1
2168,0.00014252337107600305,6.777133950052523e-05,8.496818413549593e-05,0,1
2169,0.00012594467141563217,0.00018637118362644438,0.00019825909631615717,1,0
2170,0.00012212829275058267,0.0002033140185015757,0.00019825909631615717,1,0
2171,0.00011766054092169541,6.777133950052523e-05,6.608636543871906e-05,0,1
2172,0.00015334618672130753,0.0002033140185015757,0.00014161364022582655,1,0
2173,0.0001334980948347509,6.777133950052523e-05,0.0001793772776193803,0,1
2174,0.0001007164877239155,0.00018637118362644438,0.00013217273087743811,1,0
2175,7.022930082800866e-05,5.082850462539392e-05,6.608636543871906e-05,0,1
2176,7.589332452509797e-05,1.6942834875131306e-05,1.8881818696776873e-05,0,1
2177,0.0001016371786381862,0.00015248551387618176,0.00018881818696776873,1,0
2178,9.230709316000995e-05,3.388566975026261e-05,1.8881818696776873e-05,0,1
2179,0.00013540628416727565,0.00018637118362644438,0.00024546364305809936,1,0
2180,0.0001169507111918722,0.00018637118362644438,0.00014161364022582655,1,0
2181,6.5594530239163e-05,1.6942834875131306e-05,1.8881818696776873e-05,0,1
2182,0.00017632170488808522,6.777133950052523e-05,0.0001038500028322728,0,1
2183,0.00011612396833007811,0.00015248551387618176,8.496818413549593e-05,1,0
2184,0.00012166272795719862,0.0002033140185015757,0.0002077000056645456,1,0
2185,9.5647468359178e-05,5.082850462539392e-05,7.55272747871075e-05,0,1
2186,9.395640341459918e-05,5.082850462539392e-05,2.832272804516531e-05,0,1
2187,0.00016025450018008694,0.00013554267900105045,0.00014161364022582655,1,0
2188,8.700633526583015e-05,1.6942834875131306e-05,1.8881818696776873e-05,0,1
2189,0.00011646844452249231,3.388566975026261e-05,0.0001038500028322728,0,1
2190,0.00012629749854604428,0.00015248551387618176,0.00013217273087743811,1,0
2191,0.00015554874661825895,0.00011859984412591916,0.00018881818696776873,0,1
2192,0.0001333206374022951,8.471417437565654e-05,0.00013217273087743811,0,1
2193,0.00012677141427742624,0.00016942834875131307,0.00019825909631615717,1,0
2194,0.00011864595160544998,0.0002033140185015757,0.00012273182152904968,1,0
2195,9.359313761168965e-05,1.6942834875131306e-05,4.7204546741942184e-05,0,1
2196,0.00010984615069014166,6.777133950052523e-05,7.55272747871075e-05,0,1
2197,6.771358075613522e-05,3.388566975026261e-05,4.7204546741942184e-05,0,1
2198,0.00011251636311497662,6.777133950052523e-05,0.0001038500028322728,0,1
2199,0.00014152752171975108,0.0002033140185015757,0.0001793772776193803,1,0
2200,9.900454543434187e-05,6.777133950052523e-05,7.55272747871075e-05,0,1
2201,0.0001483314484535565,0.0002033140185015757,0.0002077000056645456,1,0
2202,0.00015961565342324603,0.00013554267900105045,0.00012273182152904968,0,1
2203,0.00019664788797502277,0.00015248551387618176,0.00021714091501293404,1,0
2204,6.798289850656814e-05,1.6942834875131306e-05,4.7204546741942184e-05,0,1
2205,0.00011216353598456449,5.082850462539392e-05,4.7204546741942184e-05,0,1
2206,0.00016246332328053681,0.00011859984412591916,6.608636543871906e-05,0,1
2207,0.00016013967478261553,6.777133950052523e-05,0.00011329091218066124,0,1
2208,0.00011723464308380148,0.00013554267900105045,0.00016049545892260342,1,0
2209,0.0001122157293470515,0.00010165700925078785,5.664545609033062e-05,0,1
2210,0.00012563777444420858,0.00018637118362644438,0.00029266818980004157,1,0
2211,0.00011960004627171235,0.00016942834875131307,0.00012273182152904968,1,0
2212,0.00015528986754032343,0.00010165700925078785,0.00013217273087743811,0,1
2213,0.00012454171383198157,8.471417437565654e-05,5.664545609033062e-05,0,1
2214,0.0001443083840730585,0.00016942834875131307,7.55272747871075e-05,0,1
2215,0.0001002154314440403,6.777133950052523e-05,8.496818413549593e-05,0,1
2216,9.88145615948892e-05,5.082850462539392e-05,3.776363739355375e-05,0,1
2217,0.00011242241506250001,0.00016942834875131307,0.00011329091218066124,1,0
2218,0.00013046879207600538,6.777133950052523e-05,0.00011329091218066124,0,1
2219,0.00013038737043052565,8.471417437565654e-05,0.0001793772776193803,0,1
2220,9.406079013957317e-05,5.082850462539392e-05,4.7204546741942184e-05,0,1
2221,0.00010326978701677958,0.00013554267900105045,0.00014161364022582655,1,0
2222,0.00014887843489242027,6.777133950052523e-05,0.00014161364022582655,0,1
2223,0.00010014027300205902,3.388566975026261e-05,1.8881818696776873e-05,0,1
2224,0.0001420995609726086,0.0002033140185015757,0.0002077000056645456,1,0
2225,0.00012618893635207132,0.00018637118362644438,0.00013217273087743811,1,0
2226,9.92216698222878e-05,3.388566975026261e-05,0.00012273182152904968,0,1
2227,0.00013362753437371866,0.00018637118362644438,0.00014161364022582655,1,0
2228,0.00017137377412431757,0.0002033140185015757,0.00013217273087743811,1,0
2229,0.00011396942632661472,0.00010165700925078785,0.00014161364022582655,1,0
2230,0.00013598041115463265,0.0002033140185015757,0.00012273182152904968,1,0
2231,0.00012814305584358464,6.777133950052523e-05,7.55272747871075e-05,0,1
2232,0.00012753552510423594,0.00016942834875131307,0.00023602273370971092,1,0
2233,0.00016333808403581893,0.00016942834875131307,0.0002549045524064878,1,0
2234,0.0001271012763283441,0.00016942834875131307,0.0002077000056645456,1,0
2235,0.00013426638113055956,8.471417437565654e-05,7.55272747871075e-05,0,1
2236,0.00014872394253945875,0.00018637118362644438,0.0002077000056645456,1,0
2237,0.00016524836110284316,0.00010165700925078785,0.000151054549574215,0,1
2238,0.0001232118269558128,5.082850462539392e-05,8.496818413549593e-05,0,1
2239,0.00010205055006908323,0.00018637118362644438,0.00016049545892260342,1,0
2240,0.00012031196373603505,0.00018637118362644438,0.00016049545892260342,1,0
2241,0.0001965414135155493,0.0002033140185015757,0.00021714091501293404,1,0
2242,0.00012769419292619642,8.471417437565654e-05,4.7204546741942184e-05,0,1
2243,9.31484501633004e-05,3.388566975026261e-05,5.664545609033062e-05,0,1
2244,0.00012142055075525893,0.0002033140185015757,0.0001793772776193803,1,0
2245,0.0001487782236364452,0.0002033140185015757,0.000151054549574215,1,0
2246,0.00013324130349131485,0.00016942834875131307,0.00019825909631615717,1,0
2247,0.0001130612618193409,0.00010165700925078785,0.00016993636827099186,1,0
2248,8.669735055990711e-05,3.388566975026261e-05,5.664545609033062e-05,0,1
2249,0.00011879835622391202,0.00018637118362644438,0.0001038500028322728,1,0
2250,0.00014035839040004228,8.471417437565654e-05,9.440909348388437e-05,0,1
2251,0.0001187378119234271,5.082850462539392e-05,5.664545609033062e-05,0,1
2252,0.00010588780607912753,5.082850462539392e-05,6.608636543871906e-05,0,1
2253,0.000122564629260974,8.471417437565654e-05,9.440909348388437e-05,0,1
2254,0.00011497571435536409,0.00018637118362644438,0.00022658182436132248,1,0
2255,0.00013462964693346908,0.00016942834875131307,0.00014161364022582655,1,0
2256,0.00014566123602872155,8.471417437565654e-05,7.55272747871075e-05,0,1
2257,0.0001292119759073184,0.00018637118362644438,0.0001793772776193803,1,0
2258,0.00012782989566866262,0.00018637118362644438,0.00014161364022582655,1,0
2259,0.00011439741189900813,6.777133950052523e-05,7.55272747871075e-05,0,1
2260,0.00010535752151625961,5.082850462539392e-05,0.0001038500028322728,0,1
2261,0.0001630061342504016,0.00015248551387618176,0.000151054549574215,0,1
2262,0.0001194058869632607,0.0002033140185015757,0.00019825909631615717,1,0
2263,0.00016366377061773782,0.0002033140185015757,0.00019825909631615717,1,0
2264,0.00011863133746395361,0.00011859984412591916,8.496818413549593e-05,0,1
2265,9.517981583129447e-05,5.082850462539392e-05,4.7204546741942184e-05,0,1
2266,0.00014916236678434955,0.00015248551387618176,0.00026434546175487623,1,0
2267,0.00011446630713749096,0.0002033140185015757,0.00014161364022582655,1,0
2268,0.00014703705306387887,6.777133950052523e-05,0.0001793772776193803,0,1
2269,0.00015038160373204588,0.0002033140185015757,0.00019825909631615717,1,0
2270,0.00015492451400291442,0.00010165700925078785,0.00013217273087743811,0,1
2271,0.00012650209652699334,0.0002033140185015757,0.00013217273087743811,1,0
2272,9.643871973448092e-05,5.082850462539392e-05,9.440909348388437e-05,0,1
2273,0.0001480391656236293,0.00015248551387618176,0.00021714091501293404,1,0
2274,0.00016897914265341397,0.00016942834875131307,0.00016993636827099186,1,0
2275,0.00011963971322720247,6.777133950052523e-05,4.7204546741942184e-05,0,1
2276,0.00011148502227223349,0.00018637118362644438,0.0001038500028322728,1,0
2277,0.00013832493699754872,6.777133950052523e-05,0.00011329091218066124,0,1
2278,0.00012681943217091428,0.00016942834875131307,0.00022658182436132248,1,0
2279,9.877071917040012e-05,3.388566975026261e-05,7.55272747871075e-05,0,1
2280,0.0001183098263510337,0.00016942834875131307,0.00018881818696776873,1,0
2281,0.00011515943499131833,5.082850462539392e-05,0.0001038500028322728,0,1
2282,0.00012900737792636936,0.0002033140185015757,0.0001793772776193803,1,0
2283,0.00014716440486834716,0.00018637118362644438,0.00019825909631615717,1,0
2284,0.00011927853515879242,0.0002033140185015757,0.00019825909631615717,1,0
2285,0.00017373082637423052,0.00018637118362644438,0.0002737863711032647,1,0
2286,0.00014448584150551427,0.00018637118362644438,0.00021714091501293404,1,0
2287,0.00010381677345564335,6.777133950052523e-05,5.664545609033062e-05,0,1
2288,0.00014861746807998526,0.0002033140185015757,0.00019825909631615717,1,0
2289,0.00010473328890091507,8.471417437565654e-05,4.7204546741942184e-05,0,1
2290,0.0001650354121838962,0.00010165700925078785,0.00016049545892260342,0,1
2291,0.00013809111073360695,0.0002033140185015757,0.00024546364305809936,1,0
2292,0.00015216452899460183,0.00015248551387618176,0.000151054549574215,1,0
2293,0.00012987587547815305,6.777133950052523e-05,6.608636543871906e-05,0,1
2294,0.00011683797352890028,0.00015248551387618176,7.55272747871075e-05,1,0
2295,0.00011391305749512875,0.00011859984412591916,0.00014161364022582655,0,1
2296,0.00015773460463921454,0.00011859984412591916,0.00016049545892260342,0,1
2297,0.0001137209859211766,0.00015248551387618176,0.00019825909631615717,1,0
2298,0.00013993249256214835,8.471417437565654e-05,6.608636543871906e-05,0,1
2299,0.00017701692047641208,0.00018637118362644438,0.000151054549574215,1,0
2300,0.00010548696105522737,8.471417437565654e-05,4.7204546741942184e-05,0,1
2301,0.000127896703172646,0.0002033140185015757,0.0001793772776193803,1,0
2302,0.00011085870192238948,8.471417437565654e-05,9.440909348388437e-05,0,1
2303,0.00015027721700707188,0.00018637118362644438,0.00026434546175487623,1,0
2304,0.00019334926746584433,0.00018637118362644438,0.00013217273087743811,1,0
2305,0.00016256979774001028,8.471417437565654e-05,0.00019825909631615717,0,1
2306,0.0001358509716156649,0.00018637118362644438,0.00018881818696776873,1,0
2307,0.00014699738610838875,0.00010165700925078785,0.00016049545892260342,0,1
2308,0.0001873011006208507,0.00015248551387618176,0.000151054549574215,1,0
2309,0.00012650209652699334,6.777133950052523e-05,0.00014161364022582655,0,1
2310,0.0001714739853802926,0.00018637118362644438,0.00011329091218066124,1,0
2311,0.00018504008415791382,0.00018637118362644438,0.00014161364022582655,1,0
2312,0.00014271335491545574,8.471417437565654e-05,4.7204546741942184e-05,0,1
2313,5.941483612070211e-05,1.6942834875131306e-05,3.776363739355375e-05,0,1
2314,0.0001321702956930816,0.00016942834875131307,0.0002077000056645456,1,0
2315,0.0001261492693965812,6.777133950052523e-05,8.496818413549593e-05,0,1
2316,0.00011215100957756761,6.777133950052523e-05,8.496818413549593e-05,0,1
2317,0.0001220197305566097,0.00018637118362644438,0.00016049545892260342,1,0
2318,0.0001505674121024996,0.00018637118362644438,0.00012273182152904968,1,0
2319,0.0001762820379325951,0.00016942834875131307,0.00011329091218066124,1,0
2320,0.00015011437371611244,0.00016942834875131307,0.00016049545892260342,1,0
2321,0.00012526824543780064,0.00018637118362644438,0.00013217273087743811,1,0
2322,0.00010265390533943297,3.388566975026261e-05,5.664545609033062e-05,0,1
2323,0.00014473010644195346,0.00013554267900105045,0.00021714091501293404,1,0
2324,0.00011801754352110649,0.00015248551387618176,0.00012273182152904968,1,0
2325,0.00015108934572736961,0.00013554267900105045,0.00016993636827099186,1,0
2326,0.0001472207736998331,0.0002033140185015757,0.000151054549574215,1,0
2327,0.00012473587314043322,6.777133950052523e-05,0.00013217273087743811,0,1
2328,0.00012660022004846888,0.00018637118362644438,0.00016049545892260342,1,0
2329,0.00017222556980010543,0.0002033140185015757,0.0001038500028322728,1,0
2330,0.00014159641695823394,8.471417437565654e-05,7.55272747871075e-05,0,1
2331,0.00020220126174363965,0.0002033140185015757,0.0003398727365419837,1,0
2332,0.00016950107627828397,0.00016942834875131307,0.00016049545892260342,1,0
2333,0.00011516987366381574,0.00016942834875131307,0.00016049545892260342,1,0
2334,9.533222044975651e-05,5.082850462539392e-05,7.55272747871075e-05,0,1
2335,0.0001310512700013603,0.00015248551387618176,0.00026434546175487623,1,0
2336,0.00014677817398594335,0.00015248551387618176,0.0001793772776193803,1,0
2337,0.00013661925791147355,0.00013554267900105045,0.00019825909631615717,1,0
2338,0.00013009299986609896,0.00013554267900105045,8.496818413549593e-05,0,1
2339,0.00015975135616571223,0.00016942834875131307,0.0002077000056645456,1,0
2340,0.00016213137349511947,0.00015248551387618176,0.00016993636827099186,1,0
2341,0.0001215813063117189,0.0002033140185015757,0.0002077000056645456,1,0
2342,0.00014807256937562097,0.00011859984412591916,3.776363739355375e-05,0,1
2343,0.00011996539980912136,6.777133950052523e-05,8.496818413549593e-05,0,1
2344,9.39543156800997e-05,3.388566975026261e-05,4.7204546741942184e-05,0,1
2345,0.00010985032615914062,0.00018637118362644438,0.00013217273087743811,1,0
2346,0.00010109436766832138,6.777133950052523e-05,1.8881818696776873e-05,0,1
2347,0.00014140225764978229,8.471417437565654e-05,4.7204546741942184e-05,0,1
2348,7.856980015343137e-05,6.777133950052523e-05,2.832272804516531e-05,0,1
2349,8.845313527396982e-05,5.082850462539392e-05,3.776363739355375e-05,0,1
2350,0.00015563851920173658,0.00016942834875131307,0.00021714091501293404,1,0
2351,0.00011923469273430334,5.082850462539392e-05,6.608636543871906e-05,0,1
2352,0.00016429426643658077,0.00018637118362644438,0.0001038500028322728,1,0
2353,8.803350063957433e-05,3.388566975026261e-05,6.608636543871906e-05,0,1
2354,0.0001405337600979986,0.00016942834875131307,0.00011329091218066124,1,0
2355,0.00011208628980808374,0.0002033140185015757,0.00014161364022582655,1,0
2356,0.00011650811147798243,0.00016942834875131307,0.00014161364022582655,1,0
2357,0.00012065435219394977,0.0002033140185015757,0.00016049545892260342,1,0
2358,0.00013099281343537485,0.0002033140185015757,0.00019825909631615717,1,0
2359,0.00014442738493952885,0.00013554267900105045,0.00016049545892260342,1,0
2360,0.0001073638343702599,0.0002033140185015757,0.0001793772776193803,1,0
2361,0.00011270425921992982,0.00015248551387618176,0.00014161364022582655,1,0
2362,8.835501175249426e-05,1.6942834875131306e-05,2.832272804516531e-05,0,1
2363,0.00013133728962778907,8.471417437565654e-05,6.608636543871906e-05,0,1
2364,0.00013207217217160605,0.00016942834875131307,0.00019825909631615717,1,0
2365,0.0001420891223001112,0.00013554267900105045,5.664545609033062e-05,1,0
2366,0.0001396130691837279,0.0002033140185015757,0.00016049545892260342,1,0
2367,0.0001085872467869552,6.777133950052523e-05,9.440909348388437e-05,0,1
2368,0.00013190515341164765,5.082850462539392e-05,0.00013217273087743811,0,1
2369,0.00015367396103772588,0.0002033140185015757,9.440909348388437e-05,1,0
2370,0.00012508452480184637,6.777133950052523e-05,6.608636543871906e-05,0,1
2371,9.031956991650497e-05,0.00011859984412591916,0.00012273182152904968,1,0
2372,0.00013714745473984198,0.0002033140185015757,0.00022658182436132248,1,0
2373,0.00016099355819290285,0.00010165700925078785,0.00016049545892260342,0,1
2374,0.00016009374462362696,0.00018637118362644438,0.00019825909631615717,1,0
2375,0.00016255518359851393,0.0002033140185015757,8.496818413549593e-05,0,1
2376,0.0001337799389921807,8.471417437565654e-05,9.440909348388437e-05,0,1
2377,0.00011934116719377683,0.00015248551387618176,0.00026434546175487623,1,0
2378,0.0001477155667762099,0.00015248551387618176,0.000151054549574215,1,0
2379,0.00014794730530565218,0.00015248551387618176,0.00014161364022582655,1,0
2380,0.00014216845621109144,5.082850462539392e-05,6.608636543871906e-05,0,1
2381,0.00013041242324451943,6.777133950052523e-05,7.55272747871075e-05,0,1
2382,0.00011007997695408343,5.082850462539392e-05,7.55272747871075e-05,0,1
2383,0.0001416193820377282,0.00013554267900105045,0.00013217273087743811,1,0
2384,0.0001126437149194449,5.082850462539392e-05,2.832272804516531e-05,0,1
2385,0.00014200978838913096,0.00015248551387618176,0.0001038500028322728,1,0
2386,0.00011128042429128444,8.471417437565654e-05,6.608636543871906e-05,0,1
2387,0.00014364030903322487,0.00013554267900105045,0.0002832272804516531,1,0
2388,0.00016695404018891836,0.00016942834875131307,7.55272747871075e-05,1,0
2389,0.0001564736130015286,0.0002033140185015757,0.0001038500028322728,1,0
2390,0.0001705324171210271,0.00010165700925078785,4.7204546741942184e-05,0,1
2391,0.00012715555742533058,8.471417437565654e-05,0.00012273182152904968,0,1
2392,0.00012206566071559827,0.0002033140185015757,0.00014161364022582655,1,0
2393,0.00013885104609141769,0.00015248551387618176,0.00012273182152904968,1,0
2394,0.00011748934669273805,0.0002033140185015757,0.00012273182152904968,1,0
2395,0.0001319302062256414,0.00016942834875131307,0.00019825909631615717,1,0
2396,0.00017175374180322293,0.00010165700925078785,0.0001038500028322728,0,1
2397,0.00011433895533302268,5.082850462539392e-05,8.496818413549593e-05,0,1
2398,0.00012331203821178783,0.0002033140185015757,0.0001793772776193803,1,0
2399,0.00014065067322996947,0.00015248551387618176,0.00018881818696776873,1,0
2400,0.00013121411329231975,0.00016942834875131307,0.000151054549574215,1,0
2401,0.00014317891970883978,0.00013554267900105045,0.00013217273087743811,1,0
2402,0.00015770120088722287,0.00011859984412591916,9.440909348388437e-05,0,1
2403,0.00010218416507704997,8.471417437565654e-05,8.496818413549593e-05,0,1
2404,0.0001096227630986973,6.777133950052523e-05,6.608636543871906e-05,0,1
2405,0.00010600471921109842,0.00015248551387618176,0.00016049545892260342,1,0
2406,9.675396764390241e-05,8.471417437565654e-05,6.608636543871906e-05,0,1
2407,0.00010285224011688357,5.082850462539392e-05,2.832272804516531e-05,0,1
2408,0.0001275188232282401,0.00015248551387618176,0.0002077000056645456,1,0
2409,0.00016656363383751557,0.00011859984412591916,0.00012273182152904968,0,1
2410,0.00010202340952059,0.00015248551387618176,0.000151054549574215,1,0
2411,0.0001333310760747925,8.471417437565654e-05,0.0001038500028322728,0,1
2412,0.00010166431918667943,0.00010165700925078785,0.000151054549574215,1,0
2413,0.00014566749923221998,0.00011859984412591916,0.00011329091218066124,0,1
2414,0.00016834238363107256,0.00015248551387618176,0.00013217273087743811,1,0
2415,0.00014032081117905162,0.00018637118362644438,0.00021714091501293404,1,0
2416,9.451591626045982e-05,1.6942834875131306e-05,1.8881818696776873e-05,0,1
2417,0.00012236211901452444,0.00018637118362644438,0.000151054549574215,1,0
2418,8.428184174400873e-05,1.6942834875131306e-05,8.496818413549593e-05,0,1
2419,0.00015371989119671446,0.00018637118362644438,0.0001793772776193803,1,0
2420,0.00014320397252283354,0.00018637118362644438,8.496818413549593e-05,1,0
2421,0.00012096124916537333,6.777133950052523e-05,6.608636543871906e-05,0,1
2422,0.0001465526986599995,0.00018637118362644438,0.00013217273087743811,1,0
2423,0.00014792642796065738,0.00011859984412591916,5.664545609033062e-05,0,1
2424,0.00011291094493537835,0.00016942834875131307,0.000151054549574215,1,0
2425,8.71169851943026e-05,8.471417437565654e-05,0.0001038500028322728,1,0
2426,8.921933383527899e-05,0.00013554267900105045,0.000151054549574215,1,0
2427,0.0001412331511553244,0.00011859984412591916,5.664545609033062e-05,0,1
2428,0.00017323185782885478,0.00016942834875131307,0.0001038500028322728,1,0
2429,0.0001372727188098108,8.471417437565654e-05,5.664545609033062e-05,0,1
2430,9.17788963316415e-05,3.388566975026261e-05,1.8881818696776873e-05,0,1
2431,0.00014640238177603696,0.0002033140185015757,0.0002077000056645456,1,0
2432,8.789153469360969e-05,3.388566975026261e-05,1.8881818696776873e-05,0,1
2433,0.00016601247192965285,0.0002033140185015757,0.00012273182152904968,1,0
2434,0.00013301374043087153,8.471417437565654e-05,5.664545609033062e-05,0,1
2435,0.00014072374393745126,0.00015248551387618176,0.00013217273087743811,1,0
2436,0.00015795381676165994,0.00016942834875131307,8.496818413549593e-05,1,0
2437,9.107115433631777e-05,1.6942834875131306e-05,4.7204546741942184e-05,0,1
2438,0.00014034795172754487,0.00013554267900105045,0.0001038500028322728,1,0
2439,9.92843018572722e-05,6.777133950052523e-05,3.776363739355375e-05,0,1
