replay,tower_blue,gold_blue,kill_blue,kill_red,gold_red,tower_red,status
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,17.0,0,0,0,0,"[0, 0]"
False,0,17.0,1,0,0,0,"[0, 0]"
False,0,17.9,1,0,17.1,0,"[0, 0]"
False,0,17.9,1,0,17.2,0,"[0, 0]"
False,0,17.9,1,0,17.2,0,"[0, 0]"
False,0,18.0,1,0,17.2,0,"[0, 0]"
False,0,18.0,1,0,0,0,"[0, 0]"
False,0,18.0,1,0,17.2,0,"[0, 0]"
False,0,18.0,1,0,17.2,0,"[0, 0]"
False,0,18.0,1,0,17.2,0,"[0, 0]"
False,0,18.0,1,0,17.2,0,"[0, 0]"
False,0,18.1,1,0,17.3,0,"[0, 0]"
False,0,18.1,1,0,0,0,"[0, 0]"
False,0,18.1,0,0,17.3,0,"[0, 0]"
False,0,18.1,0,0,17.4,0,"[0, 0]"
False,0,18.1,0,0,17.4,0,"[0, 0]"
False,0,18.2,1,0,17.5,0,"[0, 0]"
False,0,18.2,1,0,17.5,0,"[0, 0]"
False,0,18.6,2,0,17.5,0,"[0, 0]"
False,0,8.9,1,0,9.2,0,"[0, 0]"
False,0,8.9,1,0,9.2,0,"[0, 0]"
False,0,8.9,1,0,9.3,0,"[0, 0]"
False,0,8.9,1,0,9.3,0,"[0, 0]"
False,0,9.2,2,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,0,0,0,0,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,0,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
False,0,2.5,0,0,2.5,0,"[0, 0]"
