,leage,game,view,length,real_time,duration,chat
109952,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:30,23096.491,NA EDUCATION LULW
109953,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:30,23096.53,COME BACK IS REAL.
109954,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:30,23096.543999999998,NA IS A jewish COLONY LUL THEY GIVE THE TAXES OF THEIR CITIZENS TO ISREAL EleGiggle AIPAC CONTROLS THEIR POLITICS LUL THEIR PRESIDENT HAS A DAUGHTER MARRIED TO AN ISREALI FOR POTICAL REASONS EleGiggle
109955,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:30,23096.732000000004,6k PepeLaugh
109956,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:30,23096.832000000002,EU fans are like NotLikeThis
109957,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:30,23096.953999999998,IRELIA DMG LULW
109958,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:30,23096.997000000003,NOT BANNING RUMBLE OMEGALUL
109959,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:30,23097.025,6k useless kekw
109960,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:30,23097.077999999998,ban rumble plz
109961,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:30,23097.175,CG LOST TO UOL LUL
109962,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:31,23097.315,HMMMM
109963,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:31,23097.493,EU WHY SO QUIET? LULW EU WHY SO QUIET? LULW EU WHY SO QUIET? LULW EU WHY SO QUIET? LULW EU WHY SO QUIET? LULW
109964,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:31,23097.493,HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU
109965,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:31,23098.029,NA THINKS TURKEY IS EU LUL NA THINKS TURKEY IS EU LUL NA THINKS TURKEY IS EU LUL NA THINKS TURKEY IS EU LUL NA THINKS TURKEY IS EU LUL
109966,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:32,23098.421000000002,PogChamp Hey Chat! PogChamp I noticed most teams PogChamp have skins for their region PogChamp SKT for Korea PogChamp TPA for LMS PogChamp FNC for Europe PogChamp IG for LPL LUL Where can I find LUL the NA skins
109967,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:32,23098.636000000002,HeyGuys tyler1EU HeyGuys tyler1EU HeyGuys tyler1EU HeyGuys tyler1EU
109968,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:32,23098.647999999997,Thinking Turkey is EU OMEGALUL Thinking Turkey is EU OMEGALUL Thinking Turkey is EU OMEGALUL Thinking Turkey is EU OMEGALUL
109969,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:32,23098.777000000002,CYEOL LULW
109970,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:32,23099.111,NA LUL
109971,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:32,23099.13,SO EZ FOR CODY
109972,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:32,23099.151,EU CASTERS MALDING LUL
109973,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:33,23099.472999999998,6k dmg irelia lul
109974,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:33,23099.71,"It isn't good enough, you guys are all wrong people."
109975,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:33,23099.908,TURKEY HeyGuys TURKEY HeyGuys TURKEY HeyGuys TURKEY HeyGuys TURKEY HeyGuys TURKEY HeyGuys TURKEY HeyGuys TURKEY HeyGuys
109976,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:33,23099.917999999998,6k LUL
109977,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:33,23100.083,2EZ LUL
109978,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:34,23100.512000000002,reverse seep
109979,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:34,23100.865,EU MALDING LUL EU MALDING LUL EU MALDING LUL
109980,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:34,23100.982999999997,GROUPS monkaW
109981,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:34,23101.234,liftTrash liftTrash liftTrash liftTrash liftTrash liftTrash liftTrash liftTrash
109982,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:35,23101.502,IRELIA AFK
109983,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:35,23101.732000000004,EZ KEKW
109984,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:35,23102.075,EZ Clap
109985,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:36,23102.418999999998,EU LUL EU LUL EU LUL EU LUL EU LUL EU LUL EU LUL EU LUL EU LUL
109986,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:36,23102.661,EU SO QUIET LULW
109987,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:36,23102.686,EZ
109988,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:36,23102.743,BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EUs
109989,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:37,23103.795,Ggwp
109990,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:37,23103.839,c805BuuHoo EU 5th seed c805BuuHoo
109991,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:37,23103.984,4Head
109992,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:38,23104.612,NA THINKS EU CARES FOR TURKEY LUL NA THINKS EU CARES FOR TURKEY LUL NA THINKS EU CARES FOR TURKEY LUL NA THINKS EU CARES FOR TURKEY LUL NA THINKS EU CARES FOR TURKEY LUL -
109993,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:38,23104.654,Cody won
109994,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:38,23104.696,too eZ
109995,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:38,23104.766,EU WHY SO QUIET LUL SO TRASH
109996,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:38,23104.789,EU GOING THROUGH ♿ MAKE SOME R00M ♿ ALL MONEY GIV GOVERNMENT ♿ ♿ YELLOW TEETH FTW ♿ STARTED WWI AND 2 KEKW ♿ HAD TO GET SAVED BY AMERICA ♿RIDING G2 ONLY DECENT TEAM
109997,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:38,23105.089,this play in stage is like female soccer world cup ResidentSleeper ResidentSleeper ResidentSleeper
109998,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:38,23105.174,HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU
109999,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:39,23105.447999999997,IT WAS EZ
110000,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:39,23105.467,EU PJSalt EU PJSalt EU PJSalt EU PJSalt EU PJSalt EU PJSalt
110001,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:39,23105.517999999996,TOO EZ Clap
110002,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:39,23105.519,BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys
110003,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:39,23105.53,EU LUL LUL LUL LUL
110004,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:39,23105.554,DOUBLE LULW
110005,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:39,23105.871,EZZ
110006,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:39,23105.889,6
110007,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:39,23106.286,EU WHY SO QUIET LULW EU WHY SO QUIET LULW EU WHY SO QUIET LULW EU WHY SO QUIET LULW
110008,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:40,23106.446,TOO EZ
110009,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:40,23106.707000000002,TANNER TIME monkaW
110010,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:40,23106.856,NA EDUCATION KEKW
110011,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:40,23106.951,2-0 clutch
110012,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:40,23106.988999999998,too EZ
110013,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:40,23107.007999999998,HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU
110014,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:40,23107.07,EZ
110015,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:40,23107.297000000002,"ALL OF NA IMPORTED, NA SOON DEPORTED"
110016,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:41,23107.321,EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW
110017,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:41,23107.528,we can 3-2
110018,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:41,23108.267999999996,LOOK AT ME IM TALKING IN CAPS!
110019,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:41,23108.267999999996,eu doesnt know their territory LUL
110020,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:42,23108.734,9k x 2 = 16.5k ??
110021,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:42,23108.766,REPORT MID KEKW
110022,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:42,23108.847999999998,♿ EU COMING THROUGH ♿ WHATS A DENTIST ♿ MEMES BANNED ♿ GIVE ALL MY MONEY TO THE GOVERNMENT ♿ BREXIT ♿ STARTED BOTH WORLD WARS ♿ HAD TO GET SAVED BY AMERICA ♿ BLEW A 13 COLONY LEAD
110023,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:42,23108.912,NO RUMBLE BAN LUL
110024,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:42,23109.063,2 EZ
110025,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:43,23109.529,EZ
110026,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:43,23109.96,2 EZ
110027,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:43,23110.061,EU SoBayed SoBayed SoBayed
110028,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:43,23110.07,TURKEY IS ASIA AND EU AND STILL BAD LUL
110029,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:44,23111.013,TURKEY IS NOT EU LUL
110030,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:44,23111.286,NA 9 years 1 SEMI LUL
110031,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:45,23111.404,@vallard When they win they're EU but when they lose they arent xD
110032,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:45,23111.815,EU 4 teams at worlds LUL NA Pepega
110033,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:45,23112.06,Thinking Turkey is EU OMEGALUL
110034,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:46,23113.041,GROUPS monkaW .
110035,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:46,23113.09,@AetheriusGaming turkey has never been part of the eu tho 🤔
110036,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:46,23113.107999999997,Cant we just all come together and laugh at turkey?
110037,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:47,23113.744,TANNER SMURF
110038,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:47,23114.231,NA at worlds LULW 9 years 1 semi LUL
110039,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:48,23114.531000000003,♿ EU COMING THROUGH ♿ WHATS A DENTIST ♿ MEMES BANNED ♿ GIVE ALL MY MONEY TO THE GOVERNMENT ♿ BREXIT ♿ STARTED BOTH WORLD WARS ♿ HAD TO GET SAVED BY AMERICA ♿ BLEW A 13 COLONY LEAD
110040,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:48,23115.283,HeyGuys
110041,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:49,23115.495,C9 made semis as NA 3rd region LUL EU SO BAD
110042,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:49,23115.497000000003,TURKEY EU WHEN WIN LUL TURKEY NOT EU WHEN LOSE LUL
110043,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:49,23115.545,feels like playing tsm? LUL
110044,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:49,23115.619,medic WeirdChamp
110045,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:49,23115.971,IMAGINE LULW THINKING LULW THAT LULW TR LULW IS LULW EU LULW
110046,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:49,23116.071,HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys BYE EU HeyGuys
110047,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:50,23117.202999999998,FAKE DOMINANCE :D
110048,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:51,23118.298,BAN RUMBLE LULW BAN RUMBLE LULW BAN RUMBLE LULW BAN RUMBLE LULW BAN RUMBLE LULW
110049,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:53,23119.52,TR is not EU
110050,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:53,23119.604,EZ Clap
110051,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:53,23119.666,"In our effort to bring Judgement to Twitch chat scammers, you can help us make a Decisive Strike with your Courage! If you see a scammer, take a screenshot and open a support ticket!"
110052,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:53,23119.73,MEXICO IS ENTIRELY IN NA WeirdChamp TURKEY IS ONLY PARTIALLY IN EU WeirdChamp NA BRAINS WeirdChamp
110053,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:53,23119.918999999998,EU LUL
110054,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:53,23119.929,FLAMENGO NOW?
110055,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:54,23120.924,*EU LEFT THE CHAT*
110056,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:54,23120.999,wHy Is Na A mAjOr ReGiOn? yasMonkey
110057,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:55,23121.66,EU SO QUIET LULW
110058,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:55,23121.792,it was nice to see a comeback
110059,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:56,23122.346,Na the best
110060,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:56,23122.496,EU ResidentSleeper ResidentSleeper ResidentSleeper ResidentSleeper
110061,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:56,23122.679,EU WHY SO QUIET LULW EU WHY SO QUIET LULW EU WHY SO QUIET LULW EU WHY SO QUIET LULW
110062,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:56,23122.785,CHICKEN TURKEY
110063,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:56,23122.786,TURKEY ONLY EU WHEN THEY ARE WINNING LMAO
110064,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:56,23123.017999999996,PepeLaugh UOL
110065,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:56,23123.166,SOCCER WeirdChamp
110066,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:57,23123.301,HeyGuys BYE TURKEY HeyGuys
110067,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:57,23123.336,EU TOO EZ LULW EU TOO EZ LULW EU TOO EZ LULW EU TOO EZ LULW
110068,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:57,23123.381,TURKEY MALDING LUL TURKEY MALDING LUL TURKEY MALDING LUL TURKEY MALDING LUL
110069,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:57,23124.291,JUST BAN RUMBLE LUL
110070,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:58,23124.781000000003,EU SO BAD LULW EU SO BAD LULW EU SO BAD LULW EU SO BAD LULW EU SO BAD LULW EU SO BAD LULW EU SO BAD LULW EU SO BAD LULW
110071,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:11:59,23125.349,RYL NICE GREEK TEAM
110072,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:00,23127.019,EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW EU STICK TO SOCCER LULW
110073,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:01,23127.326,BYE EU HeyGuys
110074,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:02,23128.731,gg
110075,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:02,23129.12,NIPPLE
110076,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:03,23129.431,NA > EU EZ Clap NA > EU EZ Clap NA > EU EZ Clap NA > EU EZ Clap
110077,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:04,23130.476000000002,NA THINKS EU CARES FOR TURKEY LUL NA THINKS EU CARES FOR TURKEY LUL NA THINKS EU CARES FOR TURKEY LUL NA THINKS EU CARES FOR TURKEY LUL NA THINKS EU CARES FOR TURKEY LUL
110078,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:04,23131.134,KKona TURKEY IS EU KKona TURKEY IS EU KKona TURKEY IS EU KKona TURKEY IS EU KKona
110079,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:05,23131.391,biz yeriz if you were a turkish league fan you would need to drink watching this
110080,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:05,23131.533,EU MALDING LUL EU MALDING LUL
110081,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:05,23131.735,TURKEY IS NOT EU LULW
110082,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:05,23131.939,EU WHY SO QUIET LULW
110083,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:05,23131.978,EU MALDING LUL EU MALDING LUL EU MALDING LUL
110084,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:06,23132.404,"Well, congrats on making Group Stage, CG. There's no way that RYL come back from an 0-2. #Worlds2019"
110085,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:06,23132.653,NA IS PROUD OF WINNING AGAINST TURKEY LOL
110086,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:07,23133.611,why did they left rumble open btw? LUL
110087,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:07,23133.717,EU TEAMS LULW
110088,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:07,23133.957000000002,RANDOM THINGS IN CAPS!
110089,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:08,23135.08,EU LOSING TO CLUTCH LUL SO BAD LUL
110090,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:08,23135.185,BRONZIL LOST TO THIS LULW
110091,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:08,23135.275,@itsdamiikman how many languages you know mr offended XD
110092,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:09,23135.314,TURKEY IS AS BAD AS EU SO YEAH EU WHY SO QUIET LUL LUL
110093,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:09,23135.445,NO KEKW WeirdChamp NO KEKW WeirdChamp NO KEKW WeirdChamp NO KEKW WeirdChamp
110094,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:09,23135.512000000002,1 semi na LUL
110095,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:10,23136.319,EU doesnt know their own Territory LUL
110096,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:10,23136.709,"@LeksDee Go look at the map, Its SE EU"
110097,LK vs. DWG | Play-In Knockouts Day 1 | 2019 World Championship,League of Legends,50492,27915,2019-10-08 01:12:10,23137.072999999997,TURKEY LUL
